time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/episodes,rollout/exploration_rate,rollout/ep_len_mean,time/fps,train/learning_rate,train/n_updates,train/loss
28169,41.640732729999996,7756,375,0.1,20.77,0,0.0001,7555,2.3557658195495605
28225,41.53332318,7773,376,0.1,20.78,0,0.0001,7572,3.119974136352539
28277,42.32314582,7789,377,0.1,20.62,0,0.0001,7588,4.0006489753723145
28331,42.44998006,7805,378,0.1,20.52,0,0.0001,7604,1.4981263875961304
28387,42.325149229999994,7822,379,0.1,20.53,0,0.0001,7621,2.051243305206299
28477,42.041137289999995,7849,380,0.1,20.58,0,0.0001,7648,2.3017804622650146
28553,41.99238869999999,7872,381,0.1,20.57,0,0.0001,7671,2.2900357246398926
28606,42.07570426,7888,382,0.1,20.46,0,0.0001,7687,3.639565944671631
28653,41.96384355,7902,383,0.1,20.42,0,0.0001,7701,2.5127363204956055
28708,41.672951069999996,7919,384,0.1,20.32,0,0.0001,7718,2.762620449066162
28765,41.44339536999999,7936,385,0.1,20.24,0,0.0001,7735,3.628504991531372
28818,42.004756390000004,7952,386,0.1,20.16,0,0.0001,7751,2.8513805866241455
28868,42.18526721999999,7967,387,0.1,20.13,0,0.0001,7766,3.6585915088653564
28931,41.85732344000001,7986,388,0.1,20.07,0,0.0001,7785,2.4548606872558594
28985,41.48038761,8002,389,0.1,20.0,0,0.0001,7801,4.996234893798828
29034,41.45784424000001,8017,390,0.1,19.9,0,0.0001,7816,3.1359753608703613
29113,41.720284910000004,8041,391,0.1,19.92,0,0.0001,7840,2.2395217418670654
29182,41.479579429999994,8061,392,0.1,19.85,0,0.0001,7860,5.943905830383301
29235,41.01490066,8077,393,0.1,19.75,0,0.0001,7876,2.610030174255371
29283,41.440351119999995,8091,394,0.1,19.61,0,0.0001,7890,2.1057610511779785
29336,41.154535020000004,8107,395,0.1,19.49,0,0.0001,7906,3.1569864749908447
29393,41.22140589,8124,396,0.1,19.46,0,0.0001,7923,3.294340133666992
29479,41.40819778,8151,397,0.1,19.47,0,0.0001,7950,2.368673801422119
29536,41.857036980000004,8168,398,0.1,19.41,0,0.0001,7967,4.256711483001709
29621,41.89081827999999,8194,399,0.1,19.51,0,0.0001,7993,3.1026806831359863
29674,42.4736299,8210,400,0.1,19.55,0,0.0001,8009,3.0104291439056396
29730,42.43560426999999,8227,401,0.1,19.58,0,0.0001,8026,3.064112901687622
29783,42.802773720000005,8243,402,0.1,19.62,0,0.0001,8042,3.1566483974456787
29837,42.921469120000005,8259,403,0.1,19.55,0,0.0001,8058,3.0225775241851807
29924,42.928026960000004,8286,404,0.1,19.58,0,0.0001,8085,2.4914169311523438
29977,42.67958627000001,8302,405,0.1,19.52,0,0.0001,8101,2.303494930267334
30067,43.00487029,8330,406,0.1,19.52,0,0.0001,8129,3.15535044670105
30123,43.301657999999996,8347,407,0.1,19.52,0,0.0001,8146,5.146854400634766
30203,42.97598473,8372,408,0.1,19.53,0,0.0001,8171,3.1772000789642334
30268,42.93328018000001,8392,409,0.1,19.61,0,0.0001,8191,2.9625444412231445
30346,42.40457676000001,8416,410,0.1,19.57,0,0.0001,8215,1.5302183628082275
30421,42.728918160000006,8439,411,0.1,19.58,0,0.0001,8238,1.9017775058746338
30474,42.270044629999994,8455,412,0.1,19.62,0,0.0001,8254,1.6704425811767578
30555,41.954636369999996,8480,413,0.1,19.61,0,0.0001,8279,1.7842127084732056
30617,41.52707598999999,8499,414,0.1,19.64,0,0.0001,8298,2.6991751194000244
30682,42.19474493999999,8519,415,0.1,19.67,0,0.0001,8318,2.2926533222198486
30741,42.39688851,8537,416,0.1,19.69,0,0.0001,8336,3.7961795330047607
30805,42.46399066,8556,417,0.1,19.65,0,0.0001,8355,2.593033790588379
30860,42.53847154,8573,418,0.1,19.64,0,0.0001,8372,2.334733486175537
30916,42.79468508,8590,419,0.1,19.64,0,0.0001,8389,3.184054136276245
31003,42.44512694,8618,420,0.1,19.62,0,0.0001,8417,2.8456344604492188
31056,42.960796210000005,8634,421,0.1,19.62,0,0.0001,8433,2.485583782196045
31124,42.76235684,8655,422,0.1,19.61,0,0.0001,8454,5.108720302581787
31179,42.71953431000001,8672,423,0.1,19.53,0,0.0001,8471,4.662107944488525
31266,42.22815363000001,8698,424,0.1,19.63,0,0.0001,8497,2.1613729000091553
31312,42.19639029999999,8712,425,0.1,19.61,0,0.0001,8511,1.9715726375579834
31399,42.27524973,8739,426,0.1,19.71,0,0.0001,8538,2.3026440143585205
31473,41.54201497,8762,427,0.1,19.78,0,0.0001,8561,1.6682541370391846
31561,40.92521906,8789,428,0.1,19.89,0,0.0001,8588,3.9150307178497314
31613,41.392681950000004,8805,429,0.1,19.82,0,0.0001,8604,2.845804214477539
31706,41.03104878999999,8833,430,0.1,19.94,0,0.0001,8632,2.1879682540893555
31794,41.44707939,8861,431,0.1,20.08,0,0.0001,8660,2.0113019943237305
31894,41.251173279999996,8892,432,0.1,20.22,0,0.0001,8691,3.4313087463378906
31950,41.97336993,8909,433,0.1,20.2,0,0.0001,8708,4.146376132965088
32005,42.290552549999994,8926,434,0.1,20.21,0,0.0001,8725,4.352697849273682
32094,41.5974735,8954,435,0.1,20.33,0,0.0001,8753,3.8309078216552734
32142,41.7690934,8969,436,0.1,20.29,0,0.0001,8768,2.6113059520721436
32228,41.36906511000001,8995,437,0.1,20.34,0,0.0001,8794,5.44451379776001
32282,41.33219055000001,9012,438,0.1,20.23,0,0.0001,8811,2.7790307998657227
32351,41.0701527,9033,439,0.1,20.28,0,0.0001,8832,3.408493757247925
32430,41.077297210000005,9058,440,0.1,20.26,0,0.0001,8857,2.268805503845215
32485,41.073828999999996,9075,441,0.1,20.26,0,0.0001,8874,3.8907084465026855
32576,41.6092954,9104,442,0.1,20.33,0,0.0001,8903,2.042722225189209
32628,41.06373271,9120,443,0.1,20.23,0,0.0001,8919,2.6393139362335205
32689,41.08279454,9139,444,0.1,20.19,0,0.0001,8938,1.4532768726348877
32741,40.58783201999999,9155,445,0.1,20.08,0,0.0001,8954,3.0351955890655518
32812,40.713431699999994,9177,446,0.1,20.09,0,0.0001,8976,3.3014001846313477
32864,40.52653026999999,9193,447,0.1,19.95,0,0.0001,8992,2.277745246887207
32917,40.106912949999995,9209,448,0.1,19.94,0,0.0001,9008,2.6319198608398438
32996,39.65723749,9234,449,0.1,19.91,0,0.0001,9033,2.7044801712036133
33053,39.18379346,9251,450,0.1,19.84,0,0.0001,9050,3.4151506423950195
33111,39.14867449,9269,451,0.1,19.77,0,0.0001,9068,2.6620187759399414
33197,39.155514909999994,9296,452,0.1,19.77,0,0.0001,9095,4.248941421508789
33252,38.75823675,9313,453,0.1,19.7,0,0.0001,9112,5.600830554962158
33347,38.82344538,9343,454,0.1,19.83,0,0.0001,9142,4.333500385284424
33411,38.98754274,9362,455,0.1,19.84,0,0.0001,9161,2.9847047328948975
33466,38.76333282,9379,456,0.1,19.86,0,0.0001,9178,2.87308931350708
33521,39.43998224,9396,457,0.1,19.85,0,0.0001,9195,3.553056240081787
33600,39.33690846,9421,458,0.1,19.83,0,0.0001,9220,2.7554657459259033
33652,40.05502814,9437,459,0.1,19.83,0,0.0001,9236,3.190025806427002
33708,40.52637208,9454,460,0.1,19.83,0,0.0001,9253,4.81036901473999
33781,40.6838839,9476,461,0.1,19.86,0,0.0001,9275,2.1376452445983887
33854,40.50394712,9498,462,0.1,19.84,0,0.0001,9297,2.4336929321289062
33928,40.36309546,9521,463,0.1,19.93,0,0.0001,9320,2.0311927795410156
33980,39.99572818,9537,464,0.1,19.88,0,0.0001,9336,4.404216766357422
34033,40.05777843,9553,465,0.1,19.8,0,0.0001,9352,2.9667482376098633
34126,40.64256458,9582,466,0.1,19.9,0,0.0001,9381,2.6182870864868164
34199,39.74100665,9604,467,0.1,19.96,0,0.0001,9403,2.3139021396636963
34251,39.76224156,9620,468,0.1,19.95,0,0.0001,9419,3.594132900238037
34304,38.933053580000006,9636,469,0.1,19.95,0,0.0001,9435,1.983270287513733
34385,38.630588870000004,9662,470,0.1,20.0,0,0.0001,9461,4.513102054595947
34441,38.956201570000005,9679,471,0.1,20.0,0,0.0001,9478,1.8416225910186768
34493,38.47111473,9695,472,0.1,19.99,0,0.0001,9494,2.822266101837158
34582,38.21479582,9722,473,0.1,20.06,0,0.0001,9521,3.3103630542755127
34642,37.324685800000005,9741,474,0.1,20.08,0,0.0001,9540,2.5442824363708496
34712,36.73869937,9763,475,0.1,20.07,0,0.0001,9562,2.105027675628662
34777,36.85120911,9783,476,0.1,20.1,0,0.0001,9582,1.6568515300750732
34860,36.38408762,9809,477,0.1,20.2,0,0.0001,9608,2.3990182876586914
34912,36.03588777,9825,478,0.1,20.2,0,0.0001,9624,2.004720687866211
34962,35.56535992,9840,479,0.1,20.18,0,0.0001,9639,3.3770601749420166
35051,35.40578105,9869,480,0.1,20.2,0,0.0001,9668,3.8628666400909424
35104,36.00510956,9885,481,0.1,20.13,0,0.0001,9684,3.8348710536956787
35195,35.84763659,9914,482,0.1,20.26,0,0.0001,9713,2.033172607421875
35248,35.858403120000006,9930,483,0.1,20.28,0,0.0001,9729,3.216989040374756
35308,36.085039470000005,9949,484,0.1,20.3,0,0.0001,9748,2.4364678859710693
35364,36.05111573000001,9966,485,0.1,20.3,0,0.0001,9765,4.028835773468018
35419,35.066446150000004,9983,486,0.1,20.31,0,0.0001,9782,2.762265920639038
35471,35.72488757,9999,487,0.1,20.32,0,0.0001,9798,3.1642184257507324
35533,35.9794593,10018,488,0.1,20.32,0,0.0001,9817,2.47041392326355
35612,35.86372159,10043,489,0.1,20.41,0,0.0001,9842,3.425290584564209
35674,35.54558453,10062,490,0.1,20.45,0,0.0001,9861,1.9511690139770508
35729,36.24044162,10079,491,0.1,20.38,0,0.0001,9878,4.360994338989258
35785,36.39148267,10096,492,0.1,20.35,0,0.0001,9895,3.7670531272888184
35864,36.519980100000005,10121,493,0.1,20.44,0,0.0001,9920,2.6878538131713867
35953,35.97958373000001,10149,494,0.1,20.58,0,0.0001,9948,2.1662771701812744
36009,35.828296460000004,10166,495,0.1,20.59,0,0.0001,9965,3.34433650970459
36065,36.24910495,10183,496,0.1,20.59,0,0.0001,9982,2.357335090637207
36122,35.78566919,10200,497,0.1,20.49,0,0.0001,9999,2.302755117416382
36178,35.77953758,10217,498,0.1,20.49,0,0.0001,10016,2.0630605220794678
36251,35.81831264,10239,499,0.1,20.45,0,0.0001,10038,3.8748855590820312
36302,35.8167633,10255,500,0.1,20.45,0,0.0001,10054,1.8376648426055908
36356,35.88767883,10271,501,0.1,20.44,0,0.0001,10070,3.1674435138702393
36442,35.633181719999996,10298,502,0.1,20.55,0,0.0001,10097,4.40424919128418
36495,35.50150375,10314,503,0.1,20.55,0,0.0001,10113,2.844482898712158
36572,35.48545712999999,10338,504,0.1,20.52,0,0.0001,10137,2.8778390884399414
36624,35.51588587999999,10354,505,0.1,20.52,0,0.0001,10153,2.7638816833496094
36690,35.565466859999994,10374,506,0.1,20.44,0,0.0001,10173,2.0000510215759277
36743,34.82935448999999,10390,507,0.1,20.43,0,0.0001,10189,2.9308810234069824
36796,34.6884422,10406,508,0.1,20.34,0,0.0001,10205,2.101350784301758
36870,35.13073335,10429,509,0.1,20.37,0,0.0001,10228,3.057027578353882
36954,35.4764944,10455,510,0.1,20.39,0,0.0001,10254,3.3015923500061035
37046,35.393013800000006,10484,511,0.1,20.45,0,0.0001,10283,2.309525966644287
37105,35.3600398,10502,512,0.1,20.47,0,0.0001,10301,3.0646073818206787
37162,35.26177671000001,10519,513,0.1,20.39,0,0.0001,10318,2.687244415283203
37246,35.59483238,10545,514,0.1,20.46,0,0.0001,10344,2.421323299407959
37301,34.78923339,10561,515,0.1,20.42,0,0.0001,10360,4.51517391204834
37344,33.975666999999994,10574,516,0.1,20.37,0,0.0001,10373,1.914339542388916
37398,34.31356183,10591,517,0.1,20.35,0,0.0001,10390,2.6180386543273926
37451,34.69538421,10607,518,0.1,20.34,0,0.0001,10406,3.380460262298584
37535,34.35340499,10633,519,0.1,20.43,0,0.0001,10432,1.9098451137542725
37596,35.01246698,10651,520,0.1,20.33,0,0.0001,10450,2.4907760620117188
37654,34.24656818,10668,521,0.1,20.34,0,0.0001,10467,3.007493019104004
37740,34.50742389,10696,522,0.1,20.41,0,0.0001,10495,2.6873927116394043
37794,34.366468520000005,10713,523,0.1,20.41,0,0.0001,10512,4.309995651245117
37846,33.95248324,10729,524,0.1,20.31,0,0.0001,10528,1.2491079568862915
37898,34.851972599999996,10745,525,0.1,20.33,0,0.0001,10544,3.86842942237854
37952,35.34748938,10761,526,0.1,20.22,0,0.0001,10560,2.991594076156616
38039,35.62801363999999,10788,527,0.1,20.26,0,0.0001,10587,2.1700658798217773
38099,35.858371389999995,10806,528,0.1,20.17,0,0.0001,10605,1.484582781791687
38173,35.45557925,10830,529,0.1,20.25,0,0.0001,10629,3.6324145793914795
38237,35.66170436,10850,530,0.1,20.17,0,0.0001,10649,3.2167115211486816
38322,35.29309733,10878,531,0.1,20.17,0,0.0001,10677,3.1450512409210205
38391,35.36504276,10899,532,0.1,20.07,0,0.0001,10698,2.9558000564575195
38455,34.55375861,10919,533,0.1,20.1,0,0.0001,10718,3.932363986968994
38524,34.17800823,10940,534,0.1,20.14,0,0.0001,10739,3.8113229274749756
38578,34.87134204000001,10957,535,0.1,20.03,0,0.0001,10756,3.35567307472229
38659,34.50030533,10983,536,0.1,20.14,0,0.0001,10782,3.085766553878784
38722,34.76687673000001,11003,537,0.1,20.08,0,0.0001,10802,4.234768390655518
38779,34.32937034,11021,538,0.1,20.09,0,0.0001,10820,3.8415322303771973
38860,34.26765848,11046,539,0.1,20.13,0,0.0001,10845,4.161195755004883
38933,34.62030051,11068,540,0.1,20.1,0,0.0001,10867,2.709019899368286
39018,34.578574669999995,11094,541,0.1,20.19,0,0.0001,10893,3.463815927505493
39081,34.05631378,11114,542,0.1,20.1,0,0.0001,10913,2.1780993938446045
39136,34.05348388,11131,543,0.1,20.11,0,0.0001,10930,3.1176955699920654
39190,34.439689810000004,11148,544,0.1,20.09,0,0.0001,10947,3.618556261062622
39244,35.29426769,11165,545,0.1,20.1,0,0.0001,10964,2.833205461502075
39326,35.22454569,11191,546,0.1,20.14,0,0.0001,10990,3.3881218433380127
39384,35.42017774000001,11209,547,0.1,20.16,0,0.0001,11008,1.8145806789398193
39469,35.19322411,11236,548,0.1,20.27,0,0.0001,11035,3.583597183227539
39519,35.622000910000004,11252,549,0.1,20.18,0,0.0001,11051,2.4151129722595215
39574,36.099066070000006,11269,550,0.1,20.18,0,0.0001,11068,2.4283957481384277
39628,35.69449094,11286,551,0.1,20.17,0,0.0001,11085,2.787053346633911
39706,35.519769489999995,11310,552,0.1,20.14,0,0.0001,11109,1.912719488143921
39758,35.491389479999995,11326,553,0.1,20.13,0,0.0001,11125,2.9299561977386475
39850,35.80458695,11355,554,0.1,20.12,0,0.0001,11154,2.52771258354187
39908,35.046583229999996,11372,555,0.1,20.1,0,0.0001,11171,3.686661720275879
39956,35.878783989999995,11387,556,0.1,20.08,0,0.0001,11186,4.945619583129883
40007,35.68011603,11403,557,0.1,20.07,0,0.0001,11202,1.8939024209976196
40093,35.36014296999999,11431,558,0.1,20.1,0,0.0001,11230,1.9567601680755615
40146,34.481770159999996,11448,559,0.1,20.11,0,0.0001,11247,3.2748639583587646
